timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2022-03-31,343342.15985400,347222.96000000,329715.92000000,331979.72616400,47067.99000000,47600.00000000,45200.00000000,45510.34000000,48645.12667000,48645.12667000
2022-03-30,346017.81913400,347954.02481200,338800.76073200,343342.15985400,47434.79000000,47700.22000000,46445.42000000,47067.99000000,40947.20850000,40947.20850000
2022-03-29,343737.67306600,350844.51006200,342487.67041000,346017.89208000,47122.21000000,48096.47000000,46950.85000000,47434.80000000,36772.28457000,36772.28457000
2022-03-28,341589.77809600,351525.60686400,340392.00477600,343737.67306600,46827.76000000,48189.84000000,46663.56000000,47122.21000000,58949.26140000,58949.26140000
2022-03-27,324691.91014200,342838.90540000,324036.78211600,341589.77809600,44511.27000000,46999.00000000,44421.46000000,46827.76000000,41874.91071000,41874.91071000
2022-03-26,323246.77693600,326746.94485400,321487.39236200,324691.91014200,44313.16000000,44792.99000000,44071.97000000,44511.27000000,23041.61741000,23041.61741000
2022-03-25,320900.10411600,328943.71364400,317891.37340000,323246.77693600,43991.46000000,45094.14000000,43579.00000000,44313.16000000,54614.43648000,54614.43648000
2022-03-24,312812.58109600,322573.70419400,310461.53151600,320900.10411600,42882.76000000,44220.89000000,42560.46000000,43991.46000000,56195.12374000,56195.12374000
2022-03-23,309029.38269800,313857.16781600,304560.27306200,312812.58109600,42364.13000000,43025.96000000,41751.47000000,42882.76000000,40828.87039000,40828.87039000
2022-03-22,299095.08579600,316301.15060000,298170.49524600,309029.38269800,41002.26000000,43361.00000000,40875.51000000,42364.13000000,59454.94294000,59454.94294000
2022-03-21,300990.58760600,303048.46721200,295197.43512400,299095.01285000,41262.11000000,41544.22000000,40467.94000000,41002.25000000,39426.24877000,39426.24877000
2022-03-20,307840.36289800,308534.29819600,298429.38060000,300990.58760600,42201.13000000,42296.26000000,40911.00000000,41262.11000000,30653.33468000,30653.33468000
2022-03-19,304604.33244600,309291.04000000,302720.72083400,307840.36289800,41757.51000000,42400.00000000,41499.29000000,42201.13000000,29067.18108000,29067.18108000
2022-03-18,298479.64039400,308744.09089200,292769.06278400,304604.33244600,40917.89000000,42325.02000000,40135.04000000,41757.51000000,45408.00969000,45408.00969000
2022-03-17,299910.25734600,302571.40037200,295431.30000000,298479.71334000,41114.01000000,41478.82000000,40500.00000000,40917.90000000,37189.38087000,37189.38087000
2022-03-16,286534.29521800,304316.12280000,283238.23020800,299910.18440000,39280.33000000,41718.00000000,38828.48000000,41114.00000000,88120.76167000,88120.76167000
2022-03-15,289386.77560200,290964.15990600,277912.07801800,286534.29521800,39671.37000000,39887.61000000,38098.33000000,39280.33000000,46015.54926000,46015.54926000
2022-03-14,275570.65731000,291398.26155200,273948.70300000,289386.77560200,37777.35000000,39947.12000000,37555.00000000,39671.37000000,46945.45375000,46945.45375000
2022-03-13,283084.09531000,286750.72600000,274120.19904600,275570.58436400,38807.35000000,39310.00000000,37578.51000000,37777.34000000,32791.82359000,32791.82359000
2022-03-12,282516.72132200,288039.75476600,282013.02919200,283084.16825600,38729.57000000,39486.71000000,38660.52000000,38807.36000000,24034.36432000,24034.36432000
2022-03-11,287567.79414600,293507.42219600,278825.87256000,282516.72132200,39422.01000000,40236.26000000,38223.60000000,38729.57000000,59018.76420000,59018.76420000
2022-03-10,305947.92482000,306662.28499800,281131.91445800,287567.72120000,41941.70000000,42039.63000000,38539.73000000,39422.00000000,71962.93154000,71962.93154000
2022-03-09,282524.45359800,310706.63007600,281983.34017000,305947.99776600,38730.63000000,42594.06000000,38656.45000000,41941.71000000,67392.58799000,67392.58799000
2022-03-08,277107.33774600,287130.62876800,276229.35969000,282524.45359800,37988.01000000,39362.08000000,37867.65000000,38730.63000000,55583.06638000,55583.06638000
2022-03-07,280264.36768000,288483.70412200,271030.86300000,277107.26480000,38420.80000000,39547.57000000,37155.00000000,37988.00000000,63994.11559000,63994.11559000
2022-03-06,287392.43196200,289550.90410200,277840.88272200,280264.44062600,39397.97000000,39693.87000000,38088.57000000,38420.81000000,39677.26158000,39677.26158000
2022-03-05,285573.74229000,288962.74050400,280168.00601400,287392.35901600,39148.65000000,39613.24000000,38407.59000000,39397.96000000,30363.13341000,30363.13341000
2022-03-04,309684.94840000,310219.64258000,281206.83000000,285573.81523600,42454.00000000,42527.30000000,38550.00000000,39148.66000000,61964.68498000,61964.68498000
2022-03-03,320181.80485400,321700.02995200,305149.74968800,309684.94840000,43892.99000000,44101.12000000,41832.28000000,42454.00000000,50940.61021000,50940.61021000
2022-03-02,324034.88552000,331174.84000000,316104.85291400,320181.73190800,44421.20000000,45400.00000000,43334.09000000,43892.98000000,57782.65081000,57782.65081000
2022-03-01,314834.93600000,327884.97540000,312281.68010800,324034.88552000,43160.00000000,44949.00000000,42809.98000000,44421.20000000,61743.09873000,61743.09873000
2022-02-28,274999.70896800,322609.81246400,273184.01008200,314834.93600000,37699.08000000,44225.84000000,37450.17000000,43160.00000000,73945.63858000,73945.63858000
2022-02-27,285340.89865800,290731.38922000,269900.20000000,274999.63602200,39116.73000000,39855.70000000,37000.00000000,37699.07000000,46229.44719000,46229.44719000
2022-02-26,286088.08453600,294325.80337000,281375.91882800,285340.82571200,39219.16000000,40348.45000000,38573.18000000,39116.72000000,29361.25680000,29361.25680000
2022-02-25,279592.38912800,289475.47793800,277299.62340200,286088.15748200,38328.68000000,39683.53000000,38014.37000000,39219.17000000,56574.57125000,56574.57125000
2022-02-24,271723.99589200,290638.74780000,250367.30368800,279581.66606600,37250.02000000,39843.00000000,34322.28000000,38327.21000000,120476.29458000,120476.29458000
2022-02-23,278874.96521800,286312.53937800,270168.56833400,271723.92294600,38230.33000000,39249.93000000,37036.79000000,37250.01000000,43560.73200000,43560.73200000
2022-02-22,269959.72393600,280324.18340000,265158.71000000,278874.96521800,37008.16000000,38429.00000000,36350.00000000,38230.33000000,53785.94589000,53785.94589000
2022-02-21,280017.00779400,288095.48551000,268441.28000000,269959.72393600,38386.89000000,39494.35000000,36800.00000000,37008.16000000,62347.68496000,62347.68496000
2022-02-20,292361.51348200,292699.03462400,277194.80000000,280017.00779400,40079.17000000,40125.44000000,38000.00000000,38386.89000000,33439.29011000,33439.29011000
2022-02-19,291597.62297000,295025.13667200,289150.86823800,292361.51348200,39974.45000000,40444.32000000,39639.03000000,40079.17000000,18042.05510000,18042.05510000
2022-02-18,295545.89816600,298785.94064800,287771.97000000,291597.55002400,40515.71000000,40959.88000000,39450.00000000,39974.44000000,43845.92241000,43845.92241000
2022-02-17,320040.07077600,322163.89356600,292318.03766600,295545.82522000,43873.56000000,44164.71000000,40073.21000000,40515.70000000,47245.99494000,47245.99494000
2022-02-16,324936.86281000,324974.21116200,315907.24220000,320040.07077600,44544.85000000,44549.97000000,43307.00000000,43873.56000000,28471.87270000,28471.87270000
2022-02-15,310282.66792400,326443.56244000,309488.21303800,324936.93575600,42535.94000000,44751.40000000,42427.03000000,44544.86000000,38095.19576000,38095.19576000
2022-02-14,306764.55529000,312518.17104000,303094.71497600,310282.66792400,42053.65000000,42842.40000000,41550.56000000,42535.94000000,34010.13060000,34010.13060000
2022-02-13,307962.47450200,311917.09600000,305424.90200000,306764.62823600,42217.87000000,42760.00000000,41870.00000000,42053.66000000,17732.08113000,17732.08113000
2022-02-12,309099.41085800,314247.64775400,304103.70404800,307962.47450200,42373.73000000,43079.49000000,41688.88000000,42217.87000000,26556.85681000,26556.85681000
2022-02-11,317281.83662400,320378.83200000,305924.65504600,309099.41085800,43495.44000000,43920.00000000,41938.51000000,42373.73000000,44975.16870000,44975.16870000
2022-02-10,323681.17036600,334245.86660000,314937.13334600,317281.83662400,44372.71000000,45821.00000000,43174.01000000,43495.44000000,62357.29091000,62357.29091000
2022-02-09,321276.06780000,326790.78540000,314527.97923200,323681.24331200,44043.00000000,44799.00000000,43117.92000000,44372.72000000,34428.16729000,34428.16729000
2022-02-08,319795.19105400,331845.94320000,311231.40360000,321275.99485400,43839.99000000,45492.00000000,42666.00000000,44042.99000000,64880.29387000,64880.29387000
2022-02-07,309151.49430200,324613.34730000,303789.81741000,319795.19105400,42380.87000000,44500.50000000,41645.85000000,43839.99000000,51060.62006000,51060.62006000
2022-02-06,301869.51396000,311158.45760000,299928.85857600,309151.49430200,41382.60000000,42656.00000000,41116.56000000,42380.87000000,22405.16704000,22405.16704000
2022-02-05,303248.92282000,305743.60307400,297933.42074600,301869.44101400,41571.70000000,41913.69000000,40843.01000000,41382.59000000,32532.34372000,32532.34372000
2022-02-04,272175.96930800,304712.43841800,270095.18465800,303267.52405000,37311.98000000,41772.33000000,37026.73000000,41574.25000000,64703.95874000,64703.95874000
2022-02-03,269144.26060200,272723.21020000,264429.25000000,272173.27030600,36896.37000000,37387.00000000,36250.00000000,37311.61000000,32081.10999000,32081.10999000
2022-02-02,282261.55621400,283438.39403200,266887.16547000,269144.18765600,38694.59000000,38855.92000000,36586.95000000,36896.36000000,35794.68130000,35794.68130000
2022-02-01,280600.64874000,286423.92792000,277194.80000000,282261.55621400,38466.90000000,39265.20000000,38000.00000000,38694.59000000,34574.44663000,34574.44663000
2022-01-31,276332.21355000,282621.98240000,267220.23690600,280600.64874000,37881.75000000,38744.00000000,36632.61000000,38466.90000000,36855.24580000,36855.24580000
2022-01-30,278411.75811800,279815.45799600,272465.20019800,276332.28649600,38166.83000000,38359.26000000,37351.63000000,37881.76000000,21430.66527000,21430.66527000
2022-01-29,275127.29152200,282452.31000400,271858.36242400,278411.83106400,37716.57000000,38720.74000000,37268.44000000,38166.84000000,26129.49682000,26129.49682000
2022-01-28,271068.13840600,277194.80000000,263736.33594600,275127.21857600,37160.11000000,38000.00000000,36155.01000000,37716.56000000,42154.26956000,42154.26956000
2022-01-27,268494.09290400,271610.56486200,259009.43514600,271068.06546000,36807.24000000,37234.47000000,35507.01000000,37160.10000000,53020.87934000,53020.87934000
2022-01-26,269596.16107200,283905.68610800,264317.13199800,268509.41156400,36958.32000000,38919.98000000,36234.63000000,36809.34000000,69830.16036000,69830.16036000
2022-01-25,267422.58911000,273876.77824400,260424.51460000,269596.16107200,36660.35000000,37545.14000000,35701.00000000,36958.32000000,49232.40183000,49232.40183000
2022-01-24,264389.49443000,273912.23000000,240117.58828200,267422.58911000,36244.55000000,37550.00000000,32917.17000000,36660.35000000,91904.75321100,91904.75321100
2022-01-23,255831.98033200,266245.60540000,252400.52754600,264389.49443000,35071.42000000,36499.00000000,34601.01000000,36244.55000000,44279.52354000,44279.52354000
2022-01-22,265853.95832600,268698.19581200,248074.75680000,255831.98033200,36445.31000000,36835.22000000,34008.00000000,35071.42000000,90471.33896100,90471.33896100
2022-01-21,296751.03903200,299808.06000000,258523.90657000,265853.95832600,40680.92000000,41100.00000000,35440.45000000,36445.31000000,88860.89199900,88860.89199900
2022-01-20,303893.03600000,317351.57300000,295820.17512600,296750.96608600,41660.00000000,43505.00000000,40553.31000000,40680.91000000,42330.33953000,42330.33953000
2022-01-19,308941.77455200,310451.82969800,300089.33977600,303893.10894600,42352.12000000,42559.13000000,41138.56000000,41660.01000000,31685.72159000,31685.72159000
2022-01-18,307844.01019800,311413.76860000,300902.25000000,308941.77455200,42201.63000000,42691.00000000,41250.00000000,42352.12000000,29324.08257000,29324.08257000
2022-01-17,314190.53103600,314952.96262800,303020.74773200,307843.93725200,43071.66000000,43176.18000000,41540.42000000,42201.62000000,27562.08613000,27562.08613000
2022-01-16,314282.66183400,317132.73500000,310617.12533400,314190.53103600,43084.29000000,43475.00000000,42581.79000000,43071.66000000,20602.35271000,20602.35271000
2022-01-15,314105.18421600,319503.48000000,310421.70300000,314282.66183400,43059.96000000,43800.00000000,42555.00000000,43084.29000000,21936.05616000,21936.05616000
2022-01-14,310446.13991000,316941.47058800,304374.11487000,314105.18421600,42558.35000000,43448.78000000,41725.95000000,43059.96000000,32640.88292000,32640.88292000
2022-01-13,320252.27069000,324609.70000000,308643.42541200,310458.97840600,43902.65000000,44500.00000000,42311.22000000,42560.11000000,34910.87762000,34910.87762000
2022-01-12,311693.07883400,323311.26120000,309655.77000000,320252.34363600,42729.29000000,44322.00000000,42450.00000000,43902.66000000,33943.29280000,33943.29280000
2022-01-11,305078.33555400,314397.26000000,301040.33677800,311693.07883400,41822.49000000,43100.00000000,41268.93000000,42729.29000000,37296.43729000,37296.43729000
2022-01-10,305385.65705200,308185.90810000,289230.89000000,305078.33555400,41864.62000000,42248.50000000,39650.00000000,41822.49000000,50729.17019000,50729.17019000
2022-01-09,304037.03140400,312111.86182000,300537.66589200,305385.65705200,41679.74000000,42786.70000000,41200.02000000,41864.62000000,22724.39426000,22724.39426000
2022-01-08,303210.84500800,308561.58000000,295438.59460000,304037.03140400,41566.48000000,42300.00000000,40501.00000000,41679.74000000,32952.73111000,32952.73111000
2022-01-07,314268.14558000,314731.57151800,296233.70600000,303210.84500800,43082.30000000,43145.83000000,40610.00000000,41566.48000000,54836.50818000,54836.50818000
2022-01-06,316958.68584400,319620.19360000,309514.10886800,314268.21852600,43451.14000000,43816.00000000,42430.58000000,43082.31000000,38880.37305000,38880.37305000
2022-01-05,334326.18014600,343356.82200000,310020.50000000,316958.61289800,45832.01000000,47070.00000000,42500.00000000,43451.13000000,51784.11857000,51784.11857000
2022-01-04,338805.72106000,346913.23128400,331904.30000000,334326.18014600,46446.10000000,47557.54000000,45500.00000000,45832.01000000,35491.41360000,35491.41360000
2022-01-03,344933.76862800,347004.12200000,333334.04160000,338805.72106000,47286.18000000,47570.00000000,45696.00000000,46446.10000000,27662.07710000,27662.07710000
2022-01-02,348117.71563600,350067.85400000,340322.26840000,344933.76862800,47722.66000000,47990.00000000,46654.00000000,47286.18000000,18340.46040000,18340.46040000
2022-01-01,337134.01757800,349809.84399800,337071.57580200,348117.64269000,46216.93000000,47954.63000000,46208.37000000,47722.65000000,19604.46325000,19604.46325000
2021-12-31,343727.97124800,354140.13739600,333202.73880000,337134.01757800,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000,34937.99796000
2021-12-30,338941.10883600,349411.34000000,334822.14000000,343727.89830200,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000,30352.29569000
2021-12-29,346812.56580400,351155.33296800,336259.10325400,338941.10883600,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000,39498.87000000
2021-12-28,369846.72422400,369865.76313000,345129.48274600,346812.56580400,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000,45853.33924000
2021-12-27,370386.81640800,379961.12480000,368005.27540000,369846.72422400,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000,28792.21566000
2021-12-26,367645.43278200,374067.08800000,360440.77520000,370386.88935400,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000,22569.88914000
2021-12-25,370711.49905400,373164.23535800,365768.16747200,367645.35983600,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000,19135.51613000
2021-12-24,370848.85637200,377933.22600000,367534.26307800,370711.57200000,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000,31684.84269000
2021-12-23,354431.26488200,374760.07500000,349560.29573200,370848.78342600,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000,35192.54046000
2021-12-22,356615.41401400,361638.03789800,353218.17290200,354431.19193600,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000,27004.20220000
2021-12-21,342220.10448200,359835.03161600,340147.19800000,356632.11864800,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000,37713.92924000
2021-12-20,340520.97330400,346767.55812200,332333.58721000,342220.03153600,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000,35848.50609000
2021-12-19,341638.72486200,352329.25294600,338519.84568600,340520.90035800,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000,29305.70665000
2021-12-18,336527.83631800,345708.38220200,331904.30000000,341638.79780800,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000,25020.05271000
2021-12-17,347459.15914800,350111.32981600,331583.33760000,336508.65152000,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000,43104.48870000
2021-12-16,356450.48310800,360618.98227800,346573.74060000,347459.15914800,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000,31949.86739000
2021-12-15,352598.71547000,361082.70000000,339541.74620000,356450.48310800,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000,51629.18100000
2021-12-14,340677.95309600,355250.01078600,337667.03400000,352644.89028800,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000,39955.98445000
2021-12-13,365123.17894000,366115.75516200,333164.44215000,340677.88015000,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000,50869.52093000
2021-12-12,360280.22105400,370397.90420000,354794.75480000,365123.17894000,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000,26017.93421000
2021-12-11,343871.38308400,360978.46016600,341029.84460000,360280.22105400,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000,28889.19358000
2021-12-10,346755.37614000,365641.82500000,341766.59920000,343871.38308400,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000,44233.57391000
2021-12-09,368167.14257400,370549.34009600,345180.47200000,346826.06081400,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000,37692.68665000
2021-12-08,369026.15467000,373483.52000000,354517.56000000,368167.14257400,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000,38425.92466000
2021-12-07,367953.55668600,378854.75281800,365019.88740400,369026.15467000,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000,38253.46877000
2021-12-06,360326.39587200,371230.29100600,343575.66000000,367953.62963200,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000,58571.21575000
2021-12-05,358547.53471600,362534.69013000,348150.90606600,360326.46881800,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000,45580.82012000
2021-12-04,390998.21933000,392880.59086000,306375.38838000,358547.60766200,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800,114203.37374800
2021-12-03,412030.08299600,420168.96000000,376984.92800000,390998.21933000,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000,58927.69027000
2021-12-02,417134.91702200,418531.10346200,406876.52104200,412001.48816400,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000,37574.05976000
2021-12-01,415431.55497600,430772.02583000,411838.59974600,417134.91702200,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000,44956.63656000
2021-11-30,421454.63325000,431672.47125400,407589.78703000,415431.55497600,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000,49161.05194000
2021-11-29,417797.41259400,429403.70476200,413360.69098200,421454.63325000,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000,40125.28009000
2021-11-28,399134.76206200,419038.66173000,388485.88614400,417797.33964800,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000,36163.71370000
2021-11-27,391893.04791200,403245.48800000,391063.50600000,399168.02543800,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000,29716.99957000
2021-11-26,430092.31500200,431475.59000000,390261.10000000,391913.54573800,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000,65927.87066000
2021-11-25,416800.97023400,433291.21594000,415792.20000000,430092.24205600,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000,42153.51522000
2021-11-24,419740.47519600,421153.73100000,407308.58020000,416800.97023400,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000,39612.04964000
2021-11-23,410276.24231800,423159.67305400,403515.38820000,419740.54814200,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000,49917.85017000
2021-11-22,427592.67442000,433620.20240000,405652.70600000,410300.67922800,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000,51724.32047000
2021-11-21,435542.47539200,437893.08729600,426636.71709000,427624.18709200,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000,31902.22785000
2021-11-20,423503.32166000,436545.33700000,418367.19380000,435542.40244600,58057.10000000,59845.00000000,57353.00000000,59707.51000000,33811.59010000,33811.59010000
2021-11-19,415001.61125200,425421.07200000,405579.76000000,423467.86990400,56891.62000000,58320.00000000,55600.00000000,58052.24000000,50715.88726000,50715.88726000
2021-11-18,440191.61575600,444795.52960000,411957.13699600,415001.61125200,60344.86000000,60976.00000000,56474.26000000,56891.62000000,62146.99931000,62146.99931000
2021-11-17,438105.43310200,443805.14175800,425807.68580000,440191.68870200,60058.87000000,60840.23000000,58373.00000000,60344.87000000,46289.38491000,46289.38491000
2021-11-16,463985.65265800,464062.82952600,427274.41102200,438105.43310200,63606.73000000,63617.31000000,58574.07000000,60058.87000000,77455.15609000,77455.15609000
2021-11-15,477935.69980600,484374.71617200,462477.64000000,463985.72560400,65519.11000000,66401.82000000,63400.00000000,63606.74000000,37829.37124000,37829.37124000
2021-11-14,469626.42094600,478164.75024600,463763.45914200,477935.62686000,64380.01000000,65550.51000000,63576.27000000,65519.10000000,25705.07347000,25705.07347000
2021-11-13,467745.94601200,474149.00000000,462187.46081200,469626.34800000,64122.22000000,65000.00000000,63360.22000000,64380.00000000,22504.97383000,22504.97383000
2021-11-12,472502.24405000,477436.67622000,454293.09880000,467746.01895800,64774.25000000,65450.70000000,62278.00000000,64122.23000000,44490.10816000,44490.10816000
2021-11-11,473291.30093200,478526.27062200,467583.86000000,472502.31699600,64882.42000000,65600.07000000,64100.00000000,64774.26000000,37237.98058000,37237.98058000
2021-11-10,488356.47358200,503327.40000000,458267.92634000,473291.37387800,66947.67000000,69000.00000000,62822.90000000,64882.43000000,65171.50404600,65171.50404600
2021-11-09,492573.84657200,499856.99405000,483065.91904000,488356.40063600,67525.82000000,68524.25000000,66222.40000000,66947.66000000,44661.37806800,44661.37806800
2021-11-08,461555.45666800,494493.63940000,461555.45666800,492573.91951800,63273.58000000,67789.00000000,63273.58000000,67525.83000000,54442.09455400,54442.09455400
2021-11-07,448403.58465200,461648.60871000,447325.15098800,461555.52961400,61470.62000000,63286.35000000,61322.78000000,63273.59000000,25515.68830000,25515.68830000
2021-11-06,444534.23702800,449059.15035400,438040.73000000,448403.51170600,60940.18000000,61560.49000000,60050.00000000,61470.61000000,25590.57408000,25590.57408000
2021-11-05,447852.03994600,456610.73911200,442935.40660000,444511.91555200,61395.01000000,62595.72000000,60721.00000000,60937.12000000,31604.48749000,31604.48749000
2021-11-04,458804.73595400,460189.39692600,442614.51714600,447852.03994600,62896.49000000,63086.31000000,60677.01000000,61395.01000000,35930.93314000,35930.93314000
2021-11-03,461168.76992200,463207.10000000,440468.08109600,458804.66300800,63220.57000000,63500.00000000,60382.76000000,62896.48000000,43336.09049000,43336.09049000
2021-11-02,444322.25595200,468823.94200000,442232.79072800,461164.53905400,60911.12000000,64270.00000000,60624.68000000,63219.99000000,46368.28410000,46368.28410000
2021-11-01,447157.59402600,455458.33820400,433335.71300000,444322.18300600,61299.81000000,62437.74000000,59405.00000000,60911.11000000,44687.66672000,44687.66672000
2021-10-31,451238.04737400,455221.70138000,437277.42305600,447157.52108000,61859.19000000,62405.30000000,59945.36000000,61299.80000000,39267.63794000,39267.63794000
2021-10-30,454115.84002000,454885.78505000,442585.26580000,451238.04737400,62253.70000000,62359.25000000,60673.00000000,61859.19000000,31478.12566000,31478.12566000
2021-10-29,441876.96014000,459413.90800000,438951.16902600,454115.91296600,60575.90000000,62980.00000000,60174.81000000,62253.71000000,43973.90414000,43973.90414000
2021-10-28,426102.67942400,455905.20540000,421773.77200000,441876.88719400,58413.44000000,62499.00000000,57820.00000000,60575.89000000,61056.35301000,61056.35301000
2021-10-27,440074.53742600,448588.72160000,423086.80000000,426102.67942400,60328.81000000,61496.00000000,58000.00000000,58413.44000000,62124.49016000,62124.49016000
2021-10-26,460134.46858800,461700.61920800,436345.10023000,440074.53742600,63078.78000000,63293.48000000,59817.55000000,60328.81000000,40217.50083000,40217.50083000
2021-10-25,443892.60401200,464743.56159800,442417.49000000,460134.46858800,60852.22000000,63710.63000000,60650.00000000,63078.78000000,36853.83806000,36853.83806000
2021-10-24,447062.32655000,448617.90000000,434106.24159800,443892.60401200,61286.75000000,61500.00000000,59510.63000000,60852.22000000,31226.57676000,31226.57676000
2021-10-23,442696.36255800,450424.33474400,434482.05939000,447062.32655000,60688.23000000,61747.64000000,59562.15000000,61286.75000000,27626.93678000,27626.93678000
2021-10-22,453674.15199000,464902.29209400,437676.00000000,442696.28961200,62193.15000000,63732.39000000,60000.00000000,60688.22000000,52119.35886000,52119.35886000
2021-10-21,481453.81244000,486110.24740400,452265.20000000,453674.15199000,66001.40000000,66639.74000000,62000.00000000,62193.15000000,68538.64537000,68538.64537000
2021-10-20,468901.19181400,488738.20000000,463071.42044000,481453.88538600,64280.59000000,67000.00000000,63481.40000000,66001.41000000,51428.93485600,51428.93485600
2021-10-19,452306.04976000,470399.57560000,447321.06601200,468901.19181400,62005.60000000,64486.00000000,61322.22000000,64280.59000000,53628.10774400,53628.10774400
2021-10-18,448824.48307200,457340.63678800,436541.32497000,452336.97886400,61528.32000000,62695.78000000,59844.45000000,62009.84000000,51798.44844000,51798.44844000
2021-10-17,444062.93292200,450210.96769400,430111.49980000,448824.55601800,60875.57000000,61718.39000000,58963.00000000,61528.33000000,39099.24124000,39099.24124000
2021-10-16,449875.63493200,455025.62253200,438770.19000000,444062.93292200,61672.42000000,62378.42000000,60150.00000000,60875.57000000,35467.88096000,35467.88096000
2021-10-15,418330.28312400,459071.06180000,414698.01000000,449875.63493200,57347.94000000,62933.00000000,56850.00000000,61672.42000000,82512.90802200,82512.90802200
2021-10-14,418497.25651800,426971.46628400,414464.94753000,418330.28312400,57370.83000000,58532.54000000,56818.05000000,57347.94000000,43053.33678100,43053.33678100
2021-10-13,408475.05968600,421460.10420000,395127.98417400,418469.31820000,55996.91000000,57777.00000000,54167.19000000,57367.00000000,55808.44492000,55808.44492000
2021-10-12,419230.50971000,420752.52800000,393025.75340000,408475.20557800,57471.35000000,57680.00000000,53879.00000000,55996.93000000,53471.28550000,53471.28550000
2021-10-11,398715.61434600,421912.66118400,396936.09667600,419230.50971000,54659.01000000,57839.04000000,54415.06000000,57471.35000000,52933.16575100,52933.16575100
2021-10-10,400836.22751200,412592.13192600,394491.96800000,398715.54140000,54949.72000000,56561.31000000,54080.00000000,54659.00000000,89237.83612800,89237.83612800
2021-10-09,393585.03038200,404770.05940000,391440.41798200,400836.22751200,53955.67000000,55489.00000000,53661.67000000,54949.72000000,55177.08013000,55177.08013000
2021-10-08,392341.66581200,409227.06000000,391119.01790600,393554.10127800,53785.22000000,56100.00000000,53617.61000000,53951.43000000,46160.25785000,46160.25785000
2021-10-07,403500.79900000,403627.06852600,389217.97220000,392341.66581200,55315.00000000,55332.31000000,53357.00000000,53785.22000000,54917.37766000,54917.37766000
2021-10-06,375467.57825400,406673.95000000,367519.52798600,403500.79900000,51471.99000000,55750.00000000,50382.41000000,55315.00000000,79877.54518100,79877.54518100
2021-10-05,359076.17437800,378489.80398000,357598.79904000,375467.57825400,49224.93000000,51886.30000000,49022.40000000,51471.99000000,52125.66793000,52125.66793000
2021-10-04,351599.79294600,361346.18095200,342051.08860000,359076.24732400,48200.01000000,49536.12000000,46891.00000000,49224.94000000,46796.49372000,46796.49372000
2021-10-03,347477.46859400,359099.15236800,343488.12480000,351599.79294600,47634.89000000,49228.08000000,47088.00000000,48200.01000000,30825.05601000,30825.05601000
2021-10-02,351173.71536000,352596.08941400,345984.19102800,347477.54154000,48141.60000000,48336.59000000,47430.18000000,47634.90000000,30508.98131000,30508.98131000
